# phase src dst weight
69 29 28 18.75000000
69 29 29 18.85000000
69 29 30 18.75000000
69 29 31 18.75000000
69 30 11 18.75000000
69 30 16 56.25000000
69 30 17 56.25000000
69 30 18 56.25000000
69 30 19 56.25000000
69 30 20 18.75000000
69 30 21 18.75000000
69 30 22 18.75000000
69 30 23 37.50000000
69 30 24 56.25000000
69 30 25 56.25000000
69 30 26 56.25000000
69 30 27 18.75000000
69 30 28 18.75000000
69 30 29 18.75000000
69 30 30 18.85000000
69 30 31 18.75000000
69 31 16 56.25000000
69 31 17 56.25000000
69 31 18 56.25000000
69 31 19 56.25000000
69 31 20 18.75000000
69 31 21 18.75000000
69 31 22 18.75000000
69 31 23 18.75000000
69 31 24 56.25000000
69 31 25 56.25000000
69 31 26 56.25000000
69 31 27 56.25000000
69 31 28 18.75000000
69 31 29 18.75000000
69 31 30 18.75000000
69 31 31 18.85000000
69 32 17 18.75000000
69 32 18 18.75000000
69 32 19 18.75000000
69 32 24 56.25000000
69 32 25 56.25000000
69 32 26 56.25000000
69 32 27 56.25000000
69 32 28 18.75000000
69 32 29 37.50000000
69 32 30 37.50000000
69 32 31 37.50000000
69 33 18 18.75000000
69 33 19 18.75000000
69 33 24 56.25000000
69 33 25 56.25000000
69 33 26 56.25000000
69 33 27 56.25000000
69 33 28 18.75000000
69 33 29 18.75000000
69 33 30 37.50000000
69 33 31 37.50000000
69 34 19 18.75000000
69 34 24 56.25000000
69 34 25 56.25000000
69 34 26 56.25000000
69 34 27 56.25000000
69 34 28 18.75000000
69 34 29 18.75000000
69 34 30 18.75000000
69 34 31 37.50000000
69 35 24 56.25000000
69 35 25 56.25000000
69 35 26 56.25000000
69 35 27 56.25000000
69 35 28 18.75000000
69 35 29 18.75000000
69 35 30 18.75000000
69 35 31 18.75000000
69 36 24 18.75000000
69 36 25 56.25000000
69 36 26 56.25000000
69 36 27 56.25000000
69 36 28 18.75000000
69 36 29 18.75000000
69 36 30 18.75000000
69 36 31 18.75000000
69 37 24 18.75000000
69 37 25 18.75000000
69 37 26 56.25000000
69 37 27 56.25000000
69 37 28 18.75000000
69 37 29 18.75000000
69 37 30 18.75000000
69 37 31 18.75000000
69 38 24 18.75000000
69 38 25 18.75000000
69 38 26 18.75000000
69 38 27 56.25000000
69 38 28 18.75000000
69 38 29 18.75000000
69 38 30 18.75000000
69 38 31 18.75000000
69 39 24 18.75000000
69 39 25 18.75000000
69 39 26 18.75000000
69 39 27 18.75000000
69 39 28 18.75000000
69 39 29 18.75000000
69 39 30 18.75000000
69 39 31 18.75000000
69 48 48 0.10000000
69 49 49 0.10000000
69 50 50 0.10000000
69 51 51 0.10000000
69 56 2 4.00000000
69 56 6 2.00000000
69 56 10 4.00000000
69 56 14 2.00000000
69 56 18 4.00000000
69 56 22 2.00000000
69 56 26 4.00000000
69 56 30 2.00000000
69 56 50 2.00000000
69 56 56 0.20000000
69 56 58 4.00000000
69 56 62 2.00000000
69 57 57 0.20000000
69 58 58 0.20000000
69 59 59 0.20000000
69 60 60 0.10000000
69 61 61 0.10000000
69 62 62 0.10000000
69 63 3 4.00000000
69 63 7 2.00000000
69 63 11 4.00000000
69 63 15 2.00000000
69 63 19 4.00000000
69 63 23 2.00000000
69 63 27 4.00000000
69 63 31 2.00000000
69 63 51 2.00000000
69 63 59 4.00000000
69 63 63 2.10000000
70 0 0 4.20000000
70 0 4 2.00000000
70 0 8 4.00000000
70 0 12 2.00000000
70 0 16 2.00000000
70 0 20 2.00000000
70 0 40 20.75000000
70 0 41 18.75000000
70 0 42 18.75000000
70 0 43 18.75000000
70 0 44 39.50000000
70 0 45 18.75000000
70 0 46 18.75000000
70 0 47 18.75000000
70 0 48 22.75000000
70 0 52 2.00000000
70 0 56 4.00000000
70 0 60 2.00000000
70 1 1 0.20000000
70 1 40 18.75000000
70 1 41 18.75000000
70 1 42 18.75000000
70 1 43 18.75000000
70 1 44 37.50000000
70 1 45 37.50000000
70 1 46 18.75000000
70 1 47 18.75000000
70 1 48 18.75000000
70 1 49 18.75000000
70 2 2 0.20000000
70 2 40 18.75000000
70 2 41 18.75000000
70 2 42 18.75000000
70 2 43 18.75000000
70 2 44 37.50000000
70 2 45 37.50000000
70 2 46 37.50000000
70 2 47 18.75000000
70 2 48 18.75000000
70 2 49 18.75000000
70 2 50 18.75000000
70 3 3 0.20000000
70 3 40 18.75000000
70 3 41 18.75000000
70 3 42 18.75000000
70 3 43 18.75000000
70 3 44 37.50000000
70 3 45 37.50000000
70 3 46 37.50000000
70 3 47 37.50000000
70 3 48 18.75000000
70 3 49 18.75000000
70 3 50 18.75000000
70 3 51 18.75000000
70 4 4 0.10000000
70 4 40 37.50000000
70 4 41 18.75000000
70 4 42 18.75000000
70 4 43 18.75000000
70 4 44 37.50000000
70 4 45 37.50000000
70 4 46 37.50000000
70 4 47 37.50000000
70 4 48 18.75000000
70 4 49 18.75000000
70 4 50 18.75000000
70 4 51 18.75000000
70 4 52 18.75000000
70 5 5 0.10000000
70 5 40 37.50000000
70 5 41 37.50000000
70 5 42 18.75000000
70 5 43 18.75000000
70 5 44 37.50000000
70 5 45 37.50000000
70 5 46 37.50000000
70 5 47 37.50000000
70 5 48 18.75000000
70 5 49 18.75000000
70 5 50 18.75000000
70 5 51 18.75000000
70 5 52 18.75000000
70 5 53 18.75000000
70 6 6 0.10000000
70 6 40 37.50000000
70 6 41 37.50000000
70 6 42 37.50000000
70 6 43 18.75000000
70 6 44 37.50000000
70 6 45 37.50000000
70 6 46 37.50000000
70 6 47 37.50000000
70 6 48 18.75000000
70 6 49 18.75000000
70 6 50 18.75000000
70 6 51 18.75000000
70 6 52 18.75000000
70 6 53 18.75000000
70 6 54 18.75000000
70 7 1 4.00000000
70 7 5 2.00000000
70 7 7 0.10000000
70 7 9 4.00000000
70 7 13 2.00000000
70 7 17 2.00000000
70 7 21 2.00000000
70 7 40 37.50000000
70 7 41 39.50000000
70 7 42 37.50000000
70 7 43 37.50000000
70 7 44 37.50000000
70 7 45 39.50000000
70 7 46 37.50000000
70 7 47 37.50000000
70 7 48 18.75000000
70 7 49 22.75000000
70 7 50 18.75000000
70 7 51 18.75000000
70 7 52 18.75000000
70 7 53 20.75000000
70 7 54 18.75000000
70 7 55 18.75000000
70 7 57 4.00000000
70 7 61 2.00000000
70 8 8 0.20000000
70 8 40 18.75000000
70 8 41 18.75000000
70 8 42 18.75000000
70 8 43 18.75000000
70 8 45 18.75000000
70 8 46 18.75000000
70 8 47 18.75000000
70 8 48 56.25000000
70 8 49 56.25000000
70 8 50 56.25000000
70 8 51 56.25000000
70 8 52 37.50000000
70 8 53 37.50000000
70 8 54 37.50000000
70 8 55 37.50000000
70 8 56 18.75000000
70 8 57 18.75000000
70 8 58 18.75000000
70 8 59 18.75000000
70 8 60 18.75000000
70 9 9 0.20000000
70 9 40 18.75000000
70 9 41 18.75000000
70 9 42 18.75000000
70 9 43 18.75000000
70 9 46 18.75000000
70 9 47 18.75000000
70 9 48 56.25000000
70 9 49 56.25000000
70 9 50 56.25000000
70 9 51 56.25000000
70 9 52 37.50000000
70 9 53 37.50000000
70 9 54 37.50000000
70 9 55 37.50000000
70 9 56 18.75000000
70 9 57 18.75000000
70 9 58 18.75000000
70 9 59 18.75000000
70 9 60 18.75000000
70 9 61 18.75000000
70 10 10 0.20000000
70 10 40 18.75000000
70 10 41 18.75000000
70 10 42 18.75000000
70 10 43 18.75000000
70 10 47 18.75000000
70 10 48 56.25000000
70 10 49 56.25000000
70 10 50 56.25000000
70 10 51 56.25000000
70 10 52 37.50000000
70 10 53 37.50000000
70 10 54 37.50000000
70 10 55 37.50000000
70 10 56 18.75000000
70 10 57 18.75000000
70 10 58 18.75000000
70 10 59 18.75000000
70 10 60 18.75000000
70 10 61 18.75000000
70 10 62 18.75000000
70 11 11 0.20000000
70 11 40 18.75000000
70 11 41 18.75000000
70 11 42 18.75000000
70 11 43 18.75000000
70 11 48 56.25000000
70 11 49 56.25000000
70 11 50 56.25000000
70 11 51 56.25000000
70 11 52 37.50000000
70 11 53 37.50000000
70 11 54 37.50000000
70 11 55 37.50000000
70 11 56 18.75000000
70 11 57 18.75000000
70 11 58 18.75000000
70 11 59 18.75000000
70 11 60 18.75000000
70 11 61 18.75000000
70 11 62 18.75000000
70 11 63 18.75000000
70 12 12 0.10000000
70 12 41 18.75000000
70 12 42 18.75000000
70 12 43 18.75000000
70 12 48 56.25000000
70 12 49 56.25000000
70 12 50 56.25000000
70 12 51 56.25000000
70 12 52 18.75000000
70 12 53 37.50000000
70 12 54 37.50000000
70 12 55 37.50000000
70 12 56 56.25000000
70 12 57 18.75000000
70 12 58 18.75000000
70 12 59 18.75000000
70 12 60 18.75000000
70 12 61 18.75000000
70 12 62 18.75000000
70 12 63 18.75000000
70 13 13 0.10000000
70 13 42 18.75000000
70 13 43 18.75000000
70 13 48 56.25000000
70 13 49 56.25000000
70 13 50 56.25000000
70 13 51 56.25000000
70 13 52 18.75000000
70 13 53 18.75000000
70 13 54 37.50000000
70 13 55 37.50000000
70 13 56 56.25000000
70 13 57 56.25000000
70 13 58 18.75000000
70 13 59 18.75000000
70 13 60 18.75000000
70 13 61 18.75000000
70 13 62 18.75000000
70 13 63 18.75000000
70 14 14 0.10000000
70 14 43 18.75000000
70 14 48 56.25000000
70 14 49 56.25000000
70 14 50 56.25000000
70 14 51 56.25000000
70 14 52 18.75000000
70 14 53 18.75000000
70 14 54 18.75000000
70 14 55 37.50000000
70 14 56 56.25000000
70 14 57 56.25000000
70 14 58 56.25000000
70 14 59 18.75000000
70 14 60 18.75000000
70 14 61 18.75000000
70 14 62 18.75000000
70 14 63 18.75000000
70 15 15 0.10000000
70 15 48 56.25000000
70 15 49 56.25000000
70 15 50 56.25000000
70 15 51 56.25000000
70 15 52 18.75000000
70 15 53 18.75000000
70 15 54 18.75000000
70 15 55 18.75000000
70 15 56 56.25000000
70 15 57 56.25000000
70 15 58 56.25000000
70 15 59 56.25000000
70 15 60 18.75000000
70 15 61 18.75000000
70 15 62 18.75000000
70 15 63 18.75000000
70 16 0 56.25000000
70 16 1 18.75000000
70 16 2 18.75000000
70 16 3 18.75000000
70 16 4 18.75000000
70 16 5 18.75000000
70 16 6 18.75000000
70 16 7 18.75000000
70 16 16 0.10000000
70 16 49 18.75000000
70 16 50 18.75000000
70 16 51 18.75000000
70 16 56 56.25000000
70 16 57 56.25000000
70 16 58 56.25000000
70 16 59 56.25000000
70 16 60 18.75000000
70 16 61 37.50000000
70 16 62 37.50000000
70 16 63 37.50000000
70 17 0 56.25000000
70 17 1 56.25000000
70 17 2 18.75000000
70 17 3 18.75000000
70 17 4 18.75000000
70 17 5 18.75000000
70 17 6 18.75000000
70 17 7 18.75000000
70 17 17 0.10000000
70 17 50 18.75000000
70 17 51 18.75000000
70 17 56 56.25000000
70 17 57 56.25000000
70 17 58 56.25000000
70 17 59 56.25000000
70 17 60 18.75000000
70 17 61 18.75000000
70 17 62 37.50000000
70 17 63 37.50000000
70 18 0 56.25000000
70 18 1 56.25000000
70 18 2 56.25000000
70 18 3 18.75000000
70 18 4 18.75000000
70 18 5 18.75000000
70 18 6 18.75000000
70 18 7 18.75000000
70 18 18 0.10000000
70 18 51 18.75000000
70 18 56 56.25000000
70 18 57 56.25000000
70 18 58 56.25000000
70 18 59 56.25000000
70 18 60 18.75000000
70 18 61 18.75000000
70 18 62 18.75000000
70 18 63 37.50000000
70 19 0 56.25000000
70 19 1 56.25000000
70 19 2 56.25000000
70 19 3 56.25000000
70 19 4 18.75000000
70 19 5 18.75000000
70 19 6 18.75000000
70 19 7 18.75000000
70 19 19 0.10000000
70 19 56 56.25000000
70 19 57 56.25000000
70 19 58 56.25000000
70 19 59 56.25000000
70 19 60 18.75000000
70 19 61 18.75000000
70 19 62 18.75000000
70 19 63 18.75000000
70 20 0 56.25000000
70 20 1 56.25000000
70 20 2 56.25000000
70 20 3 56.25000000
70 20 4 37.50000000
70 20 5 18.75000000
70 20 6 18.75000000
70 20 7 18.75000000
70 20 8 18.75000000
70 20 20 0.10000000
70 20 56 18.75000000
70 20 57 56.25000000
70 20 58 56.25000000
70 20 59 56.25000000
70 20 60 18.75000000
70 20 61 18.75000000
70 20 62 18.75000000
70 20 63 18.75000000
70 21 0 56.25000000
70 21 1 56.25000000
70 21 2 56.25000000
70 21 3 56.25000000
70 21 4 37.50000000
70 21 5 37.50000000
70 21 6 18.75000000
70 21 7 18.75000000
70 21 8 18.75000000
70 21 9 18.75000000
70 21 21 0.10000000
70 21 56 18.75000000
70 21 57 18.75000000
70 21 58 56.25000000
70 21 59 56.25000000
70 21 60 18.75000000
70 21 61 18.75000000
70 21 62 18.75000000
70 21 63 18.75000000
70 22 0 56.25000000
70 22 1 56.25000000
70 22 2 56.25000000
70 22 3 56.25000000
70 22 4 37.50000000
70 22 5 37.50000000
70 22 6 37.50000000
70 22 7 18.75000000
70 22 8 18.75000000
70 22 9 18.75000000
70 22 10 18.75000000
70 22 22 0.10000000
70 22 56 18.75000000
70 22 57 18.75000000
70 22 58 18.75000000
70 22 59 56.25000000
70 22 60 18.75000000
70 22 61 18.75000000
70 22 62 18.75000000
70 22 63 18.75000000
70 23 0 56.25000000
70 23 1 56.25000000
70 23 2 56.25000000
70 23 3 56.25000000
70 23 4 37.50000000
70 23 5 37.50000000
70 23 6 37.50000000
70 23 7 37.50000000
70 23 8 18.75000000
70 23 9 18.75000000
70 23 10 18.75000000
70 23 11 18.75000000
70 23 23 0.10000000
70 23 56 18.75000000
70 23 57 18.75000000
70 23 58 18.75000000
70 23 59 18.75000000
70 23 60 18.75000000
70 23 61 18.75000000
70 23 62 18.75000000
70 23 63 18.75000000
70 24 0 18.75000000
70 24 1 56.25000000
70 24 2 56.25000000
70 24 3 56.25000000
70 24 4 18.75000000
70 24 5 18.75000000
70 24 6 18.75000000
70 24 7 18.75000000
70 24 8 56.25000000
70 24 9 56.25000000
70 24 10 56.25000000
70 24 11 56.25000000
70 24 12 37.50000000
70 24 13 18.75000000
70 24 14 18.75000000
70 24 15 18.75000000
70 24 16 18.75000000
70 25 0 18.75000000
70 25 1 18.75000000
70 25 2 56.25000000
70 25 3 56.25000000
70 25 4 18.75000000
70 25 5 18.75000000
70 25 6 18.75000000
70 25 7 18.75000000
70 25 8 56.25000000
70 25 9 56.25000000
70 25 10 56.25000000
70 25 11 56.25000000
70 25 12 37.50000000
70 25 13 37.50000000
70 25 14 18.75000000
70 25 15 18.75000000
70 25 16 18.75000000
70 25 17 18.75000000
70 26 0 18.75000000
70 26 1 18.75000000
70 26 2 18.75000000
70 26 3 56.25000000
70 26 4 18.75000000
70 26 5 18.75000000
70 26 6 18.75000000
70 26 7 18.75000000
70 26 8 56.25000000
70 26 9 56.25000000
70 26 10 56.25000000
70 26 11 56.25000000
70 26 12 37.50000000
70 26 13 37.50000000
70 26 14 37.50000000
70 26 15 18.75000000
70 26 16 18.75000000
70 26 17 18.75000000
70 26 18 18.75000000
70 27 0 18.75000000
70 27 1 18.75000000
70 27 2 18.75000000
70 27 3 18.75000000
70 27 4 18.75000000
70 27 5 18.75000000
70 27 6 18.75000000
70 27 7 18.75000000
70 27 8 56.25000000
70 27 9 56.25000000
70 27 10 56.25000000
70 27 11 56.25000000
70 27 12 37.50000000
70 27 13 37.50000000
70 27 14 37.50000000
70 27 15 37.50000000
70 27 16 18.75000000
70 27 17 18.75000000
70 27 18 18.75000000
70 27 19 18.75000000
70 28 0 18.75000000
70 28 1 18.75000000
70 28 2 18.75000000
70 28 3 18.75000000
70 28 5 18.75000000
70 28 6 18.75000000
70 28 7 18.75000000
70 28 8 56.25000000
70 28 9 56.25000000
70 28 10 56.25000000
70 28 11 56.25000000
70 28 12 37.50000000
70 28 13 37.50000000
70 28 14 37.50000000
70 28 15 37.50000000
70 28 16 18.75000000
70 28 17 18.75000000
70 28 18 18.75000000
70 28 19 18.75000000
70 28 20 18.75000000
70 29 0 18.75000000
70 29 1 18.75000000
70 29 2 18.75000000
70 29 3 18.75000000
70 29 6 18.75000000
70 29 7 18.75000000
70 29 8 56.25000000
70 29 9 56.25000000
70 29 10 56.25000000
70 29 11 56.25000000
70 29 12 37.50000000
70 29 13 37.50000000
70 29 14 37.50000000
70 29 15 37.50000000
70 29 16 18.75000000
70 29 17 18.75000000
70 29 18 18.75000000
70 29 19 18.75000000
70 29 20 18.75000000
70 29 21 18.75000000
70 30 0 18.75000000
70 30 1 18.75000000
70 30 2 18.75000000
70 30 3 18.75000000
70 30 7 18.75000000
70 30 8 56.25000000
70 30 9 56.25000000
70 30 10 56.25000000
70 30 11 56.25000000
70 30 12 37.50000000
70 30 13 37.50000000
70 30 14 37.50000000
70 30 15 37.50000000
70 30 16 18.75000000
70 30 17 18.75000000
70 30 18 18.75000000
70 30 19 18.75000000
70 30 20 18.75000000
70 30 21 18.75000000
70 30 22 18.75000000
70 31 0 18.75000000
70 31 1 18.75000000
70 31 2 18.75000000
70 31 3 18.75000000
70 31 8 56.25000000
70 31 9 56.25000000
70 31 10 56.25000000
70 31 11 56.25000000
70 31 12 37.50000000
70 31 13 37.50000000
70 31 14 37.50000000
70 31 15 37.50000000
70 31 16 18.75000000
70 31 17 18.75000000
70 31 18 18.75000000
70 31 19 18.75000000
70 31 20 18.75000000
70 31 21 18.75000000
70 31 22 18.75000000
70 31 23 18.75000000
70 32 8 18.75000000
70 32 9 18.75000000
70 32 10 18.75000000
70 32 11 18.75000000
70 32 13 18.75000000
70 32 14 18.75000000
70 32 15 18.75000000
70 32 16 18.75000000
70 32 17 37.50000000
70 32 18 37.50000000
70 32 19 37.50000000
70 32 20 37.50000000
70 32 21 37.50000000
70 32 22 37.50000000
70 32 23 37.50000000
70 33 8 18.75000000
70 33 9 18.75000000
70 33 10 18.75000000
70 33 11 18.75000000
70 33 14 18.75000000
70 33 15 18.75000000
70 33 16 18.75000000
70 33 17 18.75000000
70 33 18 37.50000000
70 33 19 37.50000000
70 33 20 37.50000000
70 33 21 37.50000000
70 33 22 37.50000000
70 33 23 37.50000000
70 34 8 18.75000000
70 34 9 18.75000000
70 34 10 18.75000000
70 34 11 18.75000000
70 34 15 18.75000000
70 34 16 18.75000000
70 34 17 18.75000000
70 34 18 18.75000000
70 34 19 37.50000000
70 34 20 37.50000000
70 34 21 37.50000000
70 34 22 37.50000000
70 34 23 37.50000000
70 35 8 18.75000000
70 35 9 18.75000000
70 35 10 18.75000000
70 35 11 18.75000000
70 35 16 18.75000000
70 35 17 18.75000000
70 35 18 18.75000000
70 35 19 18.75000000
70 35 20 37.50000000
70 35 21 37.50000000
70 35 22 37.50000000
70 35 23 37.50000000
70 36 9 18.75000000
70 36 10 18.75000000
70 36 11 18.75000000
70 36 16 18.75000000
70 36 17 18.75000000
70 36 18 18.75000000
70 36 19 18.75000000
70 36 20 18.75000000
70 36 21 37.50000000
70 36 22 37.50000000
70 36 23 37.50000000
70 37 10 18.75000000
70 37 11 18.75000000
70 37 16 18.75000000
70 37 17 18.75000000
70 37 18 18.75000000
70 37 19 18.75000000
70 37 20 18.75000000
70 37 21 18.75000000
70 37 22 37.50000000
70 37 23 37.50000000
70 38 11 18.75000000
70 38 16 18.75000000
70 38 17 18.75000000
70 38 18 18.75000000
70 38 19 18.75000000
70 38 20 18.75000000
70 38 21 18.75000000
70 38 22 18.75000000
70 38 23 37.50000000
70 39 16 18.75000000
70 39 17 18.75000000
70 39 18 18.75000000
70 39 19 18.75000000
70 39 20 18.75000000
70 39 21 18.75000000
70 39 22 18.75000000
70 39 23 18.75000000
70 40 40 0.10000000
70 41 41 0.10000000
70 42 42 0.10000000
70 43 43 0.10000000
70 44 44 0.10000000
70 45 45 0.10000000
70 46 46 0.10000000
70 47 47 0.10000000
70 48 48 0.20000000
70 49 49 0.20000000
70 50 50 0.20000000
70 51 51 0.20000000
70 52 52 0.10000000
70 53 53 0.10000000
70 54 54 0.10000000
70 55 55 0.10000000
70 56 2 4.00000000
70 56 6 2.00000000
70 56 10 4.00000000
70 56 14 2.00000000
70 56 18 2.00000000
70 56 22 2.00000000
70 56 42 2.00000000
70 56 46 2.00000000
70 56 50 4.00000000
70 56 54 2.00000000
70 56 56 0.20000000
70 56 58 4.00000000
70 56 62 2.00000000
70 57 57 0.20000000
70 58 58 0.20000000
70 59 59 0.20000000
70 60 60 0.10000000
70 61 61 0.10000000
70 62 62 0.10000000
70 63 3 4.00000000
70 63 7 2.00000000
70 63 11 4.00000000
70 63 15 2.00000000
70 63 19 2.00000000
70 63 23 2.00000000
70 63 43 2.00000000
70 63 47 2.00000000
70 63 51 4.00000000
70 63 55 2.00000000
70 63 59 4.00000000
70 63 63 2.10000000
71 0 0 4.20000000
71 0 4 2.00000000
71 0 8 2.00000000
71 0 32 60.25000000
71 0 33 18.75000000
71 0 34 18.75000000
71 0 35 18.75000000
71 0 36 20.75000000
71 0 37 18.75000000
71 0 38 18.75000000
71 0 39 18.75000000
71 0 40 4.00000000
71 0 44 2.00000000
71 0 48 4.00000000
71 0 52 2.00000000
71 0 56 4.00000000
71 0 60 2.00000000
71 1 1 0.20000000
71 1 32 56.25000000
71 1 33 56.25000000
71 1 34 18.75000000
71 1 35 18.75000000
71 1 36 18.75000000
71 1 37 18.75000000
71 1 38 18.75000000
71 1 39 18.75000000
71 2 2 0.20000000
71 2 32 56.25000000
71 2 33 56.25000000
71 2 34 56.25000000
71 2 35 18.75000000
71 2 36 18.75000000
71 2 37 18.75000000
71 2 38 18.75000000
71 2 39 18.75000000
71 3 3 0.20000000
71 3 32 56.25000000
71 3 33 56.25000000
71 3 34 56.25000000
71 3 35 56.25000000
71 3 36 18.75000000
71 3 37 18.75000000
71 3 38 18.75000000
71 3 39 18.75000000
71 4 4 0.10000000
71 4 32 56.25000000
71 4 33 56.25000000
71 4 34 56.25000000
71 4 35 56.25000000
71 4 36 37.50000000
71 4 37 18.75000000
71 4 38 18.75000000
71 4 39 18.75000000
71 4 40 18.75000000
71 5 5 0.10000000
71 5 32 56.25000000
71 5 33 56.25000000
71 5 34 56.25000000
71 5 35 56.25000000
71 5 36 37.50000000
71 5 37 37.50000000
71 5 38 18.75000000
71 5 39 18.75000000
71 5 40 18.75000000
71 5 41 18.75000000
71 6 6 0.10000000
71 6 32 56.25000000
71 6 33 56.25000000
71 6 34 56.25000000
71 6 35 56.25000000
71 6 36 37.50000000
71 6 37 37.50000000
71 6 38 37.50000000
71 6 39 18.75000000
71 6 40 18.75000000
71 6 41 18.75000000
71 6 42 18.75000000
71 7 1 4.00000000
71 7 5 2.00000000
71 7 7 0.10000000
71 7 9 2.00000000
71 7 32 56.25000000
71 7 33 60.25000000
71 7 34 56.25000000
71 7 35 56.25000000
71 7 36 37.50000000
71 7 37 39.50000000
71 7 38 37.50000000
71 7 39 37.50000000
71 7 40 18.75000000
71 7 41 22.75000000
71 7 42 18.75000000
71 7 43 18.75000000
71 7 45 2.00000000
71 7 49 4.00000000
71 7 53 2.00000000
71 7 57 4.00000000
71 7 61 2.00000000
71 8 8 0.10000000
71 8 32 18.75000000
71 8 33 56.25000000
71 8 34 56.25000000
71 8 35 56.25000000
71 8 36 18.75000000
71 8 37 18.75000000
71 8 38 18.75000000
71 8 39 18.75000000
71 8 40 56.25000000
71 8 41 56.25000000
71 8 42 56.25000000
71 8 43 56.25000000
71 8 44 37.50000000
71 8 45 18.75000000
71 8 46 18.75000000
71 8 47 18.75000000
71 8 48 18.75000000
71 9 9 0.10000000
71 9 32 18.75000000
71 9 33 18.75000000
71 9 34 56.25000000
71 9 35 56.25000000
71 9 36 18.75000000
71 9 37 18.75000000
71 9 38 18.75000000
71 9 39 18.75000000
71 9 40 56.25000000
71 9 41 56.25000000
71 9 42 56.25000000
71 9 43 56.25000000
71 9 44 37.50000000
71 9 45 37.50000000
71 9 46 18.75000000
71 9 47 18.75000000
71 9 48 18.75000000
71 9 49 18.75000000
71 10 10 0.10000000
71 10 32 18.75000000
71 10 33 18.75000000
71 10 34 18.75000000
71 10 35 56.25000000
71 10 36 18.75000000
71 10 37 18.75000000
71 10 38 18.75000000
71 10 39 18.75000000
71 10 40 56.25000000
71 10 41 56.25000000
71 10 42 56.25000000
71 10 43 56.25000000
71 10 44 37.50000000
71 10 45 37.50000000
71 10 46 37.50000000
71 10 47 18.75000000
71 10 48 18.75000000
71 10 49 18.75000000
71 10 50 18.75000000
71 11 11 0.10000000
71 11 32 18.75000000
71 11 33 18.75000000
71 11 34 18.75000000
71 11 35 18.75000000
71 11 36 18.75000000
71 11 37 18.75000000
71 11 38 18.75000000
71 11 39 18.75000000
71 11 40 56.25000000
71 11 41 56.25000000
71 11 42 56.25000000
71 11 43 56.25000000
71 11 44 37.50000000
71 11 45 37.50000000
71 11 46 37.50000000
71 11 47 37.50000000
71 11 48 18.75000000
71 11 49 18.75000000
71 11 50 18.75000000
71 11 51 18.75000000
71 12 32 18.75000000
71 12 33 18.75000000
71 12 34 18.75000000
71 12 35 18.75000000
71 12 37 18.75000000
71 12 38 18.75000000
71 12 39 18.75000000
71 12 40 56.25000000
71 12 41 56.25000000
71 12 42 56.25000000
71 12 43 56.25000000
71 12 44 37.50000000
71 12 45 37.50000000
71 12 46 37.50000000
71 12 47 37.50000000
71 12 48 18.75000000
71 12 49 18.75000000
71 12 50 18.75000000
71 12 51 18.75000000
71 12 52 18.75000000
71 13 32 18.75000000
71 13 33 18.75000000
71 13 34 18.75000000
71 13 35 18.75000000
71 13 38 18.75000000
71 13 39 18.75000000
71 13 40 56.25000000
71 13 41 56.25000000
71 13 42 56.25000000
71 13 43 56.25000000
71 13 44 37.50000000
71 13 45 37.50000000
71 13 46 37.50000000
71 13 47 37.50000000
71 13 48 18.75000000
71 13 49 18.75000000
71 13 50 18.75000000
71 13 51 18.75000000
71 13 52 18.75000000
71 13 53 18.75000000
71 14 32 18.75000000
71 14 33 18.75000000
71 14 34 18.75000000
71 14 35 18.75000000
71 14 39 18.75000000
71 14 40 56.25000000
71 14 41 56.25000000
71 14 42 56.25000000
71 14 43 56.25000000
71 14 44 37.50000000
71 14 45 37.50000000
71 14 46 37.50000000
71 14 47 37.50000000
71 14 48 18.75000000
71 14 49 18.75000000
71 14 50 18.75000000
71 14 51 18.75000000
71 14 52 18.75000000
71 14 53 18.75000000
71 14 54 18.75000000
71 15 32 18.75000000
71 15 33 18.75000000
71 15 34 18.75000000
71 15 35 18.75000000
71 15 40 56.25000000
71 15 41 56.25000000
71 15 42 56.25000000
71 15 43 56.25000000
71 15 44 37.50000000
71 15 45 37.50000000
71 15 46 37.50000000
71 15 47 37.50000000
71 15 48 18.75000000
71 15 49 18.75000000
71 15 50 18.75000000
71 15 51 18.75000000
71 15 52 18.75000000
71 15 53 18.75000000
71 15 54 18.75000000
71 15 55 18.75000000
71 16 40 18.75000000
71 16 41 18.75000000
71 16 42 18.75000000
71 16 43 18.75000000
71 16 45 18.75000000
71 16 46 18.75000000
71 16 47 18.75000000
71 16 48 56.25000000
71 16 49 56.25000000
71 16 50 56.25000000
71 16 51 56.25000000
71 16 52 37.50000000
71 16 53 37.50000000
71 16 54 37.50000000
71 16 55 37.50000000
71 16 56 18.75000000
71 16 57 18.75000000
71 16 58 18.75000000
71 16 59 18.75000000
71 16 60 18.75000000
71 17 40 18.75000000
71 17 41 18.75000000
71 17 42 18.75000000
71 17 43 18.75000000
71 17 46 18.75000000
71 17 47 18.75000000
71 17 48 56.25000000
71 17 49 56.25000000
71 17 50 56.25000000
71 17 51 56.25000000
71 17 52 37.50000000
71 17 53 37.50000000
71 17 54 37.50000000
71 17 55 37.50000000
71 17 56 18.75000000
71 17 57 18.75000000
71 17 58 18.75000000
71 17 59 18.75000000
71 17 60 18.75000000
71 17 61 18.75000000
71 18 40 18.75000000
71 18 41 18.75000000
